"concept_id","sex","age_group","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata"
19015768,"F","70-79",104,45,115873,66110,0.000897534369525256,0.000680683708969899,-0.38949812538914,0.259806860662136,-0.898710215223343,0.119713964445063,1.01842417966841,0.763395122824089,0.536366033948892,1.08651942268055,0.550153388731657,1.30993763269094,-1.49918337181888,0.133826067563592,FALSE,"Random-Effects",5
19015768,"F","80+",285,71,153120,41300,0.00186128526645768,0.00171912832929782,-0.154630612132135,0.192077637246718,-0.531095863371251,0.22183463910698,0.752930502478231,0.898362360281368,0.692028872960981,1.16621569114186,0.474186818180874,1.11313657407329,-0.805042244108392,0.420795302690185,FALSE,"Random-Effects",8
19015768,"M","50-59",8,5,27184,12826,0.000294290759270159,0.000389833151411196,0.405614540233789,0.822317502880598,-1.20609814926909,2.01732722973667,3.22342537900577,1.32465304849524,0.433439293060331,4.04833093580074,3.61489164274041,1.32465304849524,0.493257821720821,0.621830426702651,FALSE,"Pass-Through",1
19015768,"M","60-69",10,5,23466,10252,0.000426148470126992,0.000487709715177526,0.194666558162524,0.790012010229211,-1.35372852924082,1.74306164556587,3.09679017480668,1.14445961763558,0.391279510690658,3.34744800229034,2.95616849159968,1.14445961763558,0.24640961864117,0.805365161153966,FALSE,"Pass-Through",1
19015768,"M","70-79",80,37,81862,32012,0.000977254403752657,0.00115581656878671,0.24952031604632,0.287806437702585,-0.314569936369518,0.813610568462159,1.12818050483168,1.18881177937657,0.804090652347271,1.75760462164174,0.953513969294468,1.18881177937657,0.866972671070585,0.385956983791778,FALSE,"Random-Effects",6
19015768,"M","80+",109,34,36554,11348,0.00298188980686108,0.00299612266478675,0.0401591109030825,0.284678615435842,-0.517800722519897,0.598118944326062,1.11591966684596,1.02822722078008,0.698435733537562,1.51374158964946,0.815305856111897,1.02822722078008,0.141068238798334,0.887816034464712,FALSE,"Random-Effects",5
19015802,"F","30-39",93,75,253498,217914,0.000366866799738065,0.000344172471709023,-0.103894475605382,0.225648694282954,-0.546157789558461,0.338368838347697,0.884526627906158,0.930517716942827,0.684841583812275,1.26432629386278,0.579484710050506,1.07467056434503,-0.460425777935602,0.645210635302088,FALSE,"Random-Effects",8
19015802,"F","40-49",693,537,387796,352668,0.0017870220425172,0.00152267855320018,-0.228080332384264,0.0831521906976099,-0.391055631387186,-0.0651050333813422,0.325950598005844,0.853770173295436,0.762571420743529,0.955875723874097,0.193304303130568,1.17127539855385,-2.74292631944837,0.00608943473614862,TRUE,"Random-Effects",13
19015802,"F","50-59",2747,2101,384882,319771,0.00713725245659709,0.00657032689018079,-0.0846751156225981,0.0434403901933826,-0.169816715875995,0.000466484630798639,0.170283200506794,0.942996868011086,0.888955609468354,1.00032339478744,0.111367785319082,1.06044890913492,-1.94922548452378,0.0512685028246376,FALSE,"Random-Effects",13
19015802,"F","60-69",6059,4015,371433,245621,0.0163124978125261,0.0163463221792925,0.0327384932912697,0.0291436069170532,-0.0243819266457468,0.0898589132282863,0.114240839874033,1.02295202994494,0.983241744627441,1.06426609863374,0.0810243540062969,1.02295202994494,1.12335077070069,0.261288549033974,FALSE,"Random-Effects",13
19015802,"F","70-79",8582,4194,294776,135324,0.0291136320460282,0.0309922851822293,0.124157222245984,0.0269577475555278,0.0713210079328264,0.176993436559141,0.105672428626314,1.0898708778609,1.05067829996016,1.13052542386602,0.0798471239058582,1.0898708778609,4.60562300282112,4.11232820143994e-06,TRUE,"Random-Effects",13
19015802,"F","80+",7203,2056,234630,52142,0.0306993990538294,0.0394307851635917,0.331510874230879,0.0357273062682598,0.261486640680458,0.401535107781301,0.140048467100843,1.2583304816578,1.19871329546777,1.32091268784273,0.122199392374957,1.2583304816578,9.27892161087425,1.71202486335573e-20,TRUE,"Random-Effects",13
19015802,"M","20-29",51,31,164525,74123,0.000309983285215013,0.000418223763204403,0.459398077299145,0.360208581910298,-0.246597770167285,1.16539392476557,1.41199169493286,1.37496803288114,0.842881795962955,2.24294450360644,1.40006270764349,1.37496803288114,1.27536683013718,0.202179433375411,FALSE,"Random-Effects",5
19015802,"M","30-39",248,154,450179,214081,0.000550891978524098,0.000719353889415689,0.393355399433813,0.148643064895526,0.102020345686932,0.684690453180693,0.582670107493761,1.31344464493329,1.07327542221297,1.60735706753343,0.534081645320458,1.31344464493329,2.64630845515923,0.00813755763883719,TRUE,"Random-Effects",13
19015802,"M","40-49",791,536,398693,189311,0.0019839826633525,0.00283131989160693,0.522144028273838,0.0808521191941094,0.363676786579644,0.680611269968032,0.316934483388388,1.43608787212896,1.28670094964153,1.60281872571124,0.316117776069712,1.43608787212896,6.45801289413673,1.0608670503075e-10,TRUE,"Random-Effects",13
19015802,"M","50-59",2128,1396,352310,154689,0.00604013510828532,0.00902455895377176,0.610730035031746,0.0496379614175537,0.513441418387352,0.70801865167614,0.194577233288788,1.52703172471509,1.42745119316741,1.63355910131833,0.206107908150915,1.52703172471509,12.3036889024167,8.65301060893951e-35,TRUE,"Random-Effects",13
19015802,"M","60-69",3531,1527,283100,109048,0.0124726245143059,0.0140030078497542,0.190849708960736,0.0439454061386126,0.10471829564307,0.276981122278402,0.172262826635332,1.14143579321743,1.07528440714872,1.21165680574935,0.136372398600633,1.14143579321743,4.34288190121073,1.40625737629342e-05,TRUE,"Random-Effects",13
19015802,"M","70-79",2817,1188,169559,57520,0.0166136860915669,0.020653685674548,0.339630529709016,0.0494942865782463,0.24262351057515,0.436637548842883,0.194014038267734,1.26543247864044,1.18314222561054,1.35344620734142,0.17030398173088,1.26543247864044,6.86201485442344,6.78960013929215e-12,TRUE,"Random-Effects",13
19015802,"M","80+",1555,524,84677,20360,0.0183639004688404,0.0257367387033399,0.500396722690407,0.0723565722782739,0.358580446980221,0.642212998400594,0.283632551420372,1.41460250649595,1.28216367996486,1.56072136705624,0.278557687091383,1.41460250649595,6.91570519352337,4.6554164490502e-12,TRUE,"Random-Effects",13
19016063,"F","10-19",150,37,67881,6095,0.00220974941441641,0.00607054963084496,1.71498982249001,0.276622181365164,1.17282030968938,2.25715933529064,1.08433902560126,3.28294327559641,2.25452000220579,4.78049276131455,2.52597275910875,3.28294327559641,6.1997552547172,5.65510314214925e-10,TRUE,"Random-Effects",3
19016063,"F","20-29",2607,1963,162117,103945,0.0160809785525269,0.0188849872528741,0.249340029987069,0.0475446768341664,0.156154175735507,0.342525884238631,0.186371708503124,1.1886632290636,1.11431272713132,1.26797463380439,0.153661906673077,1.1886632290636,5.24433115523648,1.56850265736405e-07,TRUE,"Random-Effects",7
19016063,"F","30-39",3723,3898,230591,190183,0.0161454696844196,0.0204960485427194,0.346307231846755,0.0359436386090554,0.275858994699683,0.416755468993826,0.140896474294144,1.27130239308232,1.21071474602429,1.33492202020673,0.124207274182432,1.27130239308232,9.63472940548396,5.70420883441335e-22,TRUE,"Random-Effects",7
19016063,"F","40-49",3103,3484,210560,191055,0.0147368920972644,0.0182355866111853,0.309122959333906,0.0353227776544883,0.239891587297193,0.378354331370619,0.138462744073426,1.23895428801465,1.18090391793747,1.29985827337322,0.118954355435746,1.23895428801465,8.75137743576141,2.10764170491125e-18,TRUE,"Random-Effects",7
19016063,"F","50-59",1580,1809,202777,179927,0.00779181070831505,0.0100540774869808,0.36416477115654,0.0608324465297624,0.244935366866748,0.483394175446333,0.238458808579586,1.28713624359007,1.18503967964989,1.39802889136389,0.212989211713998,1.28713624359007,5.98635747747498,2.14592454149117e-09,TRUE,"Random-Effects",7
19016063,"F","60-69",741,656,204635,147754,0.00362108143768173,0.00443981212014565,0.29285122003008,0.0952983362126273,0.106069913266742,0.479632526793419,0.373562613526677,1.22505898944637,1.07629228084171,1.39438845222386,0.318096171382144,1.22505898944637,3.0729940486755,0.00211922714073042,TRUE,"Random-Effects",7
19016063,"F","70-79",370,265,160411,88131,0.00230657498550598,0.00300688747432799,0.35592327399591,0.116387962073674,0.127807060097496,0.584039487894325,0.456232427796829,1.27980434895043,1.09263160542291,1.49904063131916,0.406409025896247,1.27980434895043,3.0580763478839,0.00222762813311752,TRUE,"Random-Effects",7
19016063,"F","80+",61,28,77703,24111,0.000785040474627749,0.00116129567417361,0.582114802170886,0.331091076716645,-0.066811783796326,1.2310413881381,1.29785317193442,1.49704210888108,0.954745563582941,2.34736369693371,1.39261813335077,1.49704210888108,1.75817121966435,0.0787183806339673,FALSE,"Random-Effects",4
19016463,"F","50-59",160,111,293201,250967,0.000545700730897917,0.00044228922527663,-0.317828797038938,0.178852518422022,-0.668373291690388,0.0327156976125107,0.701088989302898,0.802276365917299,0.629215758575045,1.02293586665265,0.393720108077605,1.24645327032242,-1.77704401281612,0.0755609986384957,FALSE,"Random-Effects",10
19016463,"F","60-69",612,248,371433,245621,0.00164767266236441,0.00100968565391396,-0.693025674226931,0.109222639969914,-0.907098114864348,-0.478953233589514,0.428144881274835,0.618555231425599,0.533256623444046,0.717498025346372,0.184241401902326,1.61667050765261,-6.34507346112332,2.22319335481734e-10,TRUE,"Random-Effects",13
