"concept_id","chapter_type","chapter_id","chapter_name","chapter_level","parent_chapter_id"
991003,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
997881,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1000632,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1112807,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1301025,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1301065,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1303425,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1304643,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1308738,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1310149,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1315865,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1322184,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1327256,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1343916,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1344143,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1344992,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1350310,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1351935,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1352141,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1352213,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1360067,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1367571,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1369939,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1377023,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1395573,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1396131,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1514412,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1550557,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1560524,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1595799,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
1703653,"atc_1st",21600959,"B. BLOOD AND BLOOD FORMING ORGANS",1,NA
