"concept_id","year","sex","age_group","patient_count","record_count","denominator","prevalence"
1344143,2013,"M","80+",9,12,2221,0.00405222872579919
1344143,2014,"F","30-39",5,5,13650,0.000366300366300366
1344143,2014,"F","40-49",9,12,13540,0.000664697193500739
1344143,2014,"F","50-59",11,13,15238,0.000721879511746948
1344143,2014,"F","60-69",11,13,14087,0.000780861787463619
1344143,2014,"F","70-79",25,29,10461,0.0023898288882516
1344143,2014,"F","80+",16,19,5887,0.00271785289621199
1344143,2014,"M","30-39",5,6,13773,0.000363029114935018
1344143,2014,"M","40-49",12,13,11505,0.00104302477183833
1344143,2014,"M","50-59",10,11,11275,0.000886917960088692
1344143,2014,"M","60-69",29,37,9556,0.00303474257011302
1344143,2014,"M","70-79",20,27,6158,0.0032478077297824
1344143,2014,"M","80+",13,13,2373,0.00547829751369574
1344143,2015,"F","50-59",7,10,14939,0.000468572193587255
1344143,2015,"F","60-69",19,22,14576,0.00130351262349067
1344143,2015,"F","70-79",21,27,10410,0.00201729106628242
1344143,2015,"F","80+",20,22,6281,0.00318420633657061
1344143,2015,"M","30-39",5,5,13972,0.00035785857429144
1344143,2015,"M","40-49",7,11,11699,0.000598341738610138
1344143,2015,"M","50-59",15,17,11177,0.00134204169276192
1344143,2015,"M","60-69",24,39,9902,0.00242375277721672
1344143,2015,"M","70-79",29,31,6145,0.00471928397070789
1344143,2015,"M","80+",17,24,2552,0.00666144200626959
1344143,2016,"F","40-49",6,8,13484,0.000444971818451498
1344143,2016,"F","50-59",9,13,14664,0.000613747954173486
1344143,2016,"F","60-69",16,17,14762,0.00108386397507113
1344143,2016,"F","70-79",32,48,10539,0.00303634120884334
1344143,2016,"F","80+",28,37,6702,0.00417785735601313
1344143,2016,"M","30-39",5,7,14144,0.000353506787330317
1344143,2016,"M","40-49",11,17,11916,0.000923128566633098
1344143,2016,"M","50-59",17,20,11046,0.00153901864928481
1344143,2016,"M","60-69",36,39,9987,0.0036046860919195
1344143,2016,"M","70-79",31,36,6235,0.004971932638332
1344143,2016,"M","80+",13,15,2775,0.00468468468468468
1344143,2017,"F","50-59",7,9,14292,0.000489784494822278
1344143,2017,"F","60-69",9,13,14889,0.000604473100947008
1344143,2017,"F","70-79",34,52,10561,0.00321939210302055
1344143,2017,"F","80+",37,82,7294,0.00507266246229778
1344143,2017,"M","20-29",5,12,12885,0.000388048117966628
1344143,2017,"M","40-49",11,17,12207,0.000901122306873106
1344143,2017,"M","50-59",22,36,10839,0.00202970753759572
1344143,2017,"M","60-69",37,89,9955,0.00371672526368659
1344143,2017,"M","70-79",31,46,6380,0.004858934169279
1344143,2017,"M","80+",17,28,3029,0.00561241333773523
1344143,2018,"F","30-39",6,12,14336,0.000418526785714286
1344143,2018,"F","40-49",7,14,13490,0.000518902891030393
1344143,2018,"F","50-59",14,36,14106,0.000992485467177088
1344143,2018,"F","60-69",17,40,14989,0.00113416505437321
1344143,2018,"F","70-79",31,56,10600,0.00292452830188679
1344143,2018,"F","80+",27,69,7789,0.00346642701245346
1344143,2018,"M","40-49",11,55,12318,0.000893002110732262
1344143,2018,"M","50-59",20,58,10777,0.00185580402709474
1344143,2018,"M","60-69",40,137,9973,0.00401082923894515
1344143,2018,"M","70-79",27,85,6500,0.00415384615384615
1344143,2018,"M","80+",14,42,3212,0.00435865504358655
1344143,2019,"F","30-39",5,15,14482,0.000345256180085624
1344143,2019,"F","40-49",5,14,13508,0.00037015102161682
1344143,2019,"F","50-59",11,41,13865,0.000793364587089794
1344143,2019,"F","60-69",17,37,14845,0.00114516672280229
1344143,2019,"F","70-79",33,90,10817,0.00305075344365351
1344143,2019,"F","80+",43,105,8262,0.00520455095618494
