"concept_id","relationship","target_concept_id","target_concept_name"
192367,"finding_site",4325271,"Cervix uteri structure"
192367,"morphology",4093447,"Dysplasia"
192369,"finding_site",4325271,"Cervix uteri structure"
192369,"morphology",4053041,"Wound, healed"
192380,"occurrence",37160318,"Maternal pregnancy period"
192433,"finding_site",4090133,"Pyloric structure of stomach"
192433,"morphology",4012792,"Hypertrophic stenosis"
192433,"occurrence",4116830,"Congenital"
192433,"pathology",4204670,"Pathological developmental process"
192450,"finding_site",4232481,"Urinary bladder structure"
192450,"morphology",37158027,"Urine retention"
192549,"causative_agent",4236735,"Actinomyces"
192549,"finding_site",4034054,"Abdomen"
192549,"finding_site",37303867,"Abdomen"
192549,"pathology",40480911,"Infectious process"
192577,"finding_site",4203155,"Female genital structure"
192577,"morphology",37156895,"Carcinoma in situ"
192577,"morphology",4266173,"Carcinoma in situ - category"
192606,"finding_site",4136825,"Structure of left lower limb"
192606,"finding_site",4096246,"Structure of nervous system"
192606,"finding_site",4268743,"Structure of right lower limb"
192667,"clinical_course",4236661,"Chronic"
192667,"finding_site",4303072,"Gastric mucous membrane structure"
192667,"finding_site",4288283,"Stomach structure"
192667,"morphology",4028206,"Atrophy"
192667,"morphology",4224657,"Chronic inflammation"
192667,"morphology",4253009,"Chronic inflammatory morphology"
192671,"finding_site",4046957,"Gastrointestinal tract structure"
192671,"morphology",4179955,"Hemorrhage"
192674,"finding_site",4215634,"Colon structure"
192674,"finding_site",4288283,"Stomach structure"
192674,"morphology",4053015,"Inflammation"
192674,"morphology",4253008,"Inflammatory morphology"
192674,"pathology",43021170,"Allergic process"
192675,"clinical_course",4114504,"Progressive"
192675,"finding_site",4154158,"Bile duct structure"
192675,"finding_site",4009105,"Liver structure"
192675,"morphology",4237424,"Chronic fibrosis"
192675,"morphology",4012171,"Fibrosis"
192675,"morphology",4274186,"Nodular regeneration"
192676,"finding_site",4325271,"Cervix uteri structure"
192676,"morphology",4227246,"Dysplasia with neoplasia"
192680,"finding_site",4138976,"Portal vein structure"
192681,"finding_site",4165732,"Prostate"
192681,"morphology",37156842,"Squamous intraepithelial neoplasia"
192681,"morphology",4290839,"Squamous intraepithelial neoplasia - category"
192683,"finding_site",4325271,"Cervix uteri structure"
192683,"finding_site",4296022,"Vaginal structure"
192683,"morphology",4105753,"Prolapse"
192759,"finding_site",4042529,"Trunk structure"
192763,"finding_site",4242893,"Blood vessel structure"
192763,"morphology",4078068,"Traumatic abnormality"
192815,"causative_agent",4011683,"Escherichia coli"
192815,"finding_site",4034270,"Intestinal structure"
192815,"pathology",40480911,"Infectious process"
192836,"finding_site",4146765,"Structure of small intestine"
192836,"morphology",37153816,"Malignant neoplasm"
192836,"morphology",4312326,"Neoplasm, malignant (primary)"
192836,"pathology",37157802,"Primary malignant neoplastic proliferation"
192847,"finding_site",4203777,"Isthmus uteri structure"
192847,"morphology",37153816,"Malignant neoplasm"
192847,"morphology",4312326,"Neoplasm, malignant (primary)"
192847,"pathology",37157802,"Primary malignant neoplastic proliferation"
192854,"finding_site",4310813,"Structure of intramural part of myometrium"
192854,"morphology",4266337,"Benign leiomyomatous neoplasm - category"
192854,"morphology",37150972,"Leiomyoma"
192855,"finding_site",4232481,"Urinary bladder structure"
192855,"morphology",37156895,"Carcinoma in situ"
192855,"morphology",4266173,"Carcinoma in situ - category"
192885,"finding_site",4349946,"Posterior tibial nerve at ankle"
192885,"morphology",43530906,"Entrapment with compression"
192901,"clinical_course",4114504,"Progressive"
192901,"finding_site",4099912,"Spinal cord structure"
192901,"finding_site",4136825,"Structure of left lower limb"
192901,"finding_site",4268743,"Structure of right lower limb"
192901,"morphology",4140663,"Degeneration"
192901,"morphology",4030637,"Degenerative abnormality"
192952,"finding_site",4034054,"Abdomen"
192952,"finding_site",4199742,"Abdominopelvic cavity structure"
192952,"finding_site",4269370,"Abdominopelvic segment of trunk"
192952,"finding_site",37303864,"Intra-abdominopelvic structure"
192952,"finding_site",4000057,"Structure of abdominopelvic viscus"
192952,"morphology",4263116,"Gangrene"
192952,"morphology",4190388,"Hernia"
192952,"morphology",4185788,"Hernial opening"
192953,"finding_site",4034270,"Intestinal structure"
192953,"finding_site",37219027,"Structure of lumen of intestine"
192953,"morphology",4175338,"Adhesion"
192953,"morphology",4093906,"Obstruction"
192956,"finding_site",4151384,"Gallbladder structure"
192956,"morphology",4053015,"Inflammation"
192956,"morphology",4253008,"Inflammatory morphology"
192957,"finding_site",4154158,"Bile duct structure"
192957,"morphology",4263947,"Perforation"
192957,"morphology",4078068,"Traumatic abnormality"
192963,"finding_site",4049768,"Pancreatic structure"
192974,"finding_site",4149192,"Uterine structure"
192974,"occurrence",37160330,"Maternal intrapartum period"
192979,"finding_site",4103710,"Structure of upper third of vagina"
192979,"morphology",4148390,"Laceration"
192979,"occurrence",37160330,"Maternal intrapartum period"
192980,"finding_site",4299940,"Placental structure"
192980,"morphology",4187628,"Polyp"
192980,"occurrence",37160318,"Maternal pregnancy period"
193079,"finding_site",4236699,"Peripheral nerve structure of trunk"
193079,"morphology",4078068,"Traumatic abnormality"
193120,"causative_agent",4172988,"Adenoviridae"
193120,"finding_site",4034270,"Intestinal structure"
193120,"morphology",4053015,"Inflammation"
193120,"morphology",4253008,"Inflammatory morphology"
193120,"pathology",40480911,"Infectious process"
193138,"finding_site",4281852,"Structure of lower third of esophagus"
193138,"morphology",37153816,"Malignant neoplasm"
193138,"morphology",4312326,"Neoplasm, malignant (primary)"
193138,"pathology",37157802,"Primary malignant neoplastic proliferation"
193142,"causative_agent",4315045,"Echinococcus multilocularis"
193142,"finding_site",4009105,"Liver structure"
193142,"pathology",40484098,"Parasitic process"
193162,"finding_site",4077311,"Penile structure"
193162,"morphology",37156895,"Carcinoma in situ"
193162,"morphology",4266173,"Carcinoma in situ - category"
193165,"finding_site",4051774,"Adrenal structure"
193238,"clinical_course",4312510,"Sudden onset AND/OR short duration"
193238,"finding_site",4283683,"Appendix structure"
193238,"finding_site",4307671,"Peritoneal cavity structure"
193238,"morphology",4195605,"Abscess morphology"
193238,"morphology",4163835,"Acute inflammation"
193242,"finding_site",4034270,"Intestinal structure"
193242,"morphology",4263947,"Perforation"
193249,"clinical_course",4312510,"Sudden onset AND/OR short duration"
193249,"finding_site",37304037,"Structure of vasculature within stomach"
193249,"morphology",4184941,"Acute hemorrhagic inflammation"
193252,"finding_site",4146765,"Structure of small intestine"
193252,"morphology",4054190,"Multiple diverticula"
193254,"finding_site",4296022,"Vaginal structure"
193256,"causative_agent",4302633,"Ethanol"
193256,"causative_agent",4208951,"Ingestible alcohol"
193256,"finding_site",4009105,"Liver structure"
193256,"morphology",4295343,"Damage"
193256,"morphology",4104542,"Fatty degeneration"
193261,"finding_site",4325458,"Muscle structure"
193261,"finding_site",4296022,"Vaginal structure"
193262,"finding_site",4077311,"Penile structure"
193262,"morphology",4253008,"Inflammatory morphology"
193306,"finding_site",4178025,"Structure of viscus"
193306,"morphology",4211235,"Transposition"
193306,"occurrence",4116830,"Congenital"
193306,"pathology",4204670,"Pathological developmental process"
193308,"finding_site",4302605,"Splenic structure"
193308,"morphology",4175951,"Morphologically abnormal structure"
193308,"occurrence",4116830,"Congenital"
193308,"pathology",4204670,"Pathological developmental process"
193312,"finding_site",4337115,"Ureteric structure"
193312,"morphology",4175951,"Morphologically abnormal structure"
193312,"occurrence",4116830,"Congenital"
193312,"pathology",4204670,"Pathological developmental process"
193402,"causative_agent",4249833,"Domain Bacteria"
193402,"finding_site",4034270,"Intestinal structure"
193402,"morphology",4053015,"Inflammation"
193402,"morphology",4253008,"Inflammatory morphology"
193402,"pathology",40480911,"Infectious process"
193418,"finding_site",4302605,"Splenic structure"
193418,"morphology",37153816,"Malignant neoplasm"
193418,"morphology",4312326,"Neoplasm, malignant (primary)"
193418,"pathology",37157802,"Primary malignant neoplastic proliferation"
193422,"finding_site",4286028,"Gastric corpus structure"
193422,"morphology",37153816,"Malignant neoplasm"
193422,"morphology",4312326,"Neoplasm, malignant (primary)"
193422,"pathology",37157802,"Primary malignant neoplastic proliferation"
193431,"finding_site",4172281,"Digestive organ structure"
193431,"morphology",4305589,"Neoplasm, benign"
193437,"finding_site",4132420,"Female genital organ structure"
193437,"morphology",4313421,"Neoplasm of uncertain behavior"
193439,"finding_site",4034303,"Body of uterus structure"
193439,"morphology",4305589,"Neoplasm, benign"
193460,"finding_site",4267861,"Lower limb structure"
193512,"finding_site",4208703,"Structure of renal vein"
193512,"morphology",4210041,"Embolus"
193512,"morphology",4245118,"Thrombus"
193518,"finding_site",37219027,"Structure of lumen of intestine"
193518,"morphology",4093906,"Obstruction"
193520,"finding_site",4232481,"Urinary bladder structure"
193520,"morphology",4209441,"Calculus"
193521,"finding_site",4146765,"Structure of small intestine"
193522,"clinical_course",4312510,"Sudden onset AND/OR short duration"
193522,"finding_site",4165732,"Prostate"
193522,"morphology",4053015,"Inflammation"
193522,"morphology",4253008,"Inflammatory morphology"
193525,"finding_site",37303863,"Abdominopelvic cavity"
193525,"finding_site",4207963,"Fetal structure"
193525,"occurrence",37160321,"Fetal antenatal period"
193525,"occurrence",37160320,"Maternal antenatal period"
193528,"finding_site",4149192,"Uterine structure"
193528,"morphology",4105753,"Prolapse"
193530,"finding_site",4274647,"Vesicular ovarian follicle structure"
193530,"morphology",4304037,"Follicular cyst"
193587,"finding_site",4101271,"Structure of hymen"
193587,"morphology",1073198,"Atresia"
193587,"morphology",4208825,"Congenital atresia"
193587,"occurrence",4116830,"Congenital"
193587,"pathology",4204670,"Pathological developmental process"
193597,"finding_site",4034054,"Abdomen"
193597,"finding_site",37303867,"Abdomen"
193598,"finding_site",4329658,"Structure of urinary tract proper"
193598,"morphology",4283820,"Extravasation of urine"
193666,"finding_site",4107083,"Hip region structure"
193666,"morphology",4078068,"Traumatic abnormality"
193688,"causative_agent",4244400,"Clostridioides difficile"
193688,"pathology",40480911,"Infectious process"
193693,"causative_agent",4177956,"Virus"
193693,"finding_site",4009105,"Liver structure"
193693,"morphology",4053015,"Inflammation"
193693,"morphology",4253008,"Inflammatory morphology"
193693,"pathology",40480911,"Infectious process"
193707,"causative_agent",4297030,"Hymenolepis"
193707,"finding_site",4034270,"Intestinal structure"
193707,"pathology",40484098,"Parasitic process"
193708,"causative_agent",4242535,"Dracunculus medinensis"
193708,"finding_site",4310109,"Body tissue structure"
193708,"pathology",40484098,"Parasitic process"
193719,"finding_site",4172591,"Spermatic cord structure"
193719,"morphology",37153816,"Malignant neoplasm"
193719,"morphology",4312326,"Neoplasm, malignant (primary)"
193719,"pathology",37157802,"Primary malignant neoplastic proliferation"
193722,"finding_site",4301372,"Endocrine pancreatic structure"
193722,"morphology",4305589,"Neoplasm, benign"
193782,"clinical_course",4236661,"Chronic"
193782,"finding_site",4271678,"Kidney structure"
193787,"finding_site",4159862,"Skin structure of lower limb"
193787,"finding_site",4049115,"Structure of vein of lower limb"
193787,"morphology",4053015,"Inflammation"
193787,"morphology",4253008,"Inflammatory morphology"
193787,"morphology",4218981,"Stasis ulcer"
193787,"morphology",4029830,"Varix"
193807,"finding_site",4202233,"Anal structure"
193807,"finding_site",4144541,"Rectum structure"
193807,"morphology",4043006,"Fistula"
193814,"causative_agent",4249833,"Domain Bacteria"
193814,"clinical_course",4236661,"Chronic"
193814,"finding_site",4163989,"Structure of parametrium"
193814,"morphology",4224657,"Chronic inflammation"
193814,"morphology",4253009,"Chronic inflammatory morphology"
193814,"pathology",40480911,"Infectious process"
193818,"finding_site",4165732,"Prostate"
193818,"morphology",4209441,"Calculus"
193827,"finding_site",4221840,"Structure of obstetrical canal"
193827,"morphology",4093906,"Obstruction"
193827,"occurrence",37160330,"Maternal intrapartum period"
193830,"finding_site",4021236,"Female perineal structure"
193830,"finding_site",4165580,"Structure of anal sphincter muscle"
193830,"morphology",37204840,"Third degree laceration"
193830,"occurrence",37160330,"Maternal intrapartum period"
193863,"finding_site",4289602,"Lower body part structure"
193863,"morphology",4175951,"Morphologically abnormal structure"
193863,"occurrence",4116830,"Congenital"
193863,"pathology",4204670,"Pathological developmental process"
193871,"finding_site",4056614,"Lower urinary tract structure"
193953,"causative_agent",4312600,"Salmonella Paratyphi B"
193953,"finding_site",4034270,"Intestinal structure"
193953,"pathology",40480911,"Infectious process"
193971,"finding_site",4264641,"Abdominal esophagus structure"
193971,"morphology",37153816,"Malignant neoplasm"
193971,"morphology",4312326,"Neoplasm, malignant (primary)"
193971,"pathology",37157802,"Primary malignant neoplastic proliferation"
193983,"finding_site",4301372,"Endocrine pancreatic structure"
194071,"finding_site",4325458,"Muscle structure"
194071,"finding_site",4090133,"Pyloric structure of stomach"
194079,"finding_site",4046957,"Gastrointestinal tract structure"
194081,"clinical_course",4312510,"Sudden onset AND/OR short duration"
194081,"finding_site",4232481,"Urinary bladder structure"
194081,"morphology",4163835,"Acute inflammation"
194088,"finding_site",4325271,"Cervix uteri structure"
194091,"finding_site",4029306,"Urethral structure"
194091,"morphology",4209441,"Calculus"
194093,"finding_site",4203155,"Female genital structure"
194093,"morphology",4179955,"Hemorrhage"
194100,"finding_site",4044034,"Pelvic region"
194100,"finding_site",4221840,"Structure of obstetrical canal"
194100,"morphology",4093906,"Obstruction"
194100,"occurrence",37160330,"Maternal intrapartum period"
194109,"finding_site",4149192,"Uterine structure"
194109,"morphology",4179955,"Hemorrhage"
194109,"occurrence",4112266,"Maternal postpartum"
194133,"finding_site",4200862,"Structure of lumbar region of back"
194149,"finding_site",4202237,"Autonomic nerve structure"
194149,"finding_site",4001036,"Large intestine part"
194149,"finding_site",4330948,"Structure of peripheral part of autonomic nervous system"
194149,"morphology",4242142,"Congenital dilatation"
194149,"morphology",4234714,"Congenital hypertrophy"
194149,"morphology",4102695,"Dilatation"
194149,"morphology",4210465,"Hypertrophy"
194149,"morphology",4175951,"Morphologically abnormal structure"
194149,"occurrence",4116830,"Congenital"
194149,"pathology",4204670,"Pathological developmental process"
194209,"finding_site",4194309,"Digital vessel"
194209,"morphology",4078068,"Traumatic abnormality"
194229,"finding_site",4267861,"Lower limb structure"
194229,"morphology",4060415,"Crushing injury (morphology)"
194265,"causative_agent",4308728,"Cryptosporidium"
194265,"finding_site",4034270,"Intestinal structure"
194265,"pathology",40484098,"Parasitic process"
194287,"causative_agent",4019512,"Chlamydia trachomatis, serotype L"
194287,"finding_site",4090139,"Skin structure of anogenital region"
194287,"pathology",40480911,"Infectious process"
194288,"causative_agent",4037323,"Chlamydia"
194288,"finding_site",4090008,"Anorectal structure"
194288,"pathology",40480911,"Infectious process"
194382,"finding_site",4121852,"External rectal venous plexus"
194382,"morphology",4029830,"Varix"
194393,"finding_site",4239981,"Structure of celiac artery"
194393,"morphology",43530906,"Entrapment with compression"
194403,"finding_site",4236847,"Diaphragm structure"
194403,"finding_site",37303864,"Intra-abdominopelvic structure"
194403,"finding_site",4000057,"Structure of abdominopelvic viscus"
194403,"finding_site",4335659,"Structure of lumen of gastrointestinal tract"
194403,"morphology",4190388,"Hernia"
194403,"morphology",4185788,"Hernial opening"
194403,"morphology",4093906,"Obstruction"
194406,"finding_site",4329658,"Structure of urinary tract proper"
194406,"morphology",4093906,"Obstruction"
194407,"finding_site",4154158,"Bile duct structure"
194407,"morphology",4043006,"Fistula"
194408,"finding_site",4337115,"Ureteric structure"
194408,"morphology",4102695,"Dilatation"
194410,"finding_site",4133451,"Male genital organ structure"
194412,"finding_site",4296022,"Vaginal structure"
194412,"morphology",4093447,"Dysplasia"
194417,"finding_site",4123622,"Vascular structure of liver"
194417,"morphology",4206471,"Infarct"
194418,"finding_site",4338099,"Structure of urethral meatus"
194418,"morphology",4299376,"Abnormal caruncle"
194420,"finding_site",4151444,"Fallopian tube structure"
194420,"morphology",4244991,"Endometriosis"
194421,"finding_site",4034270,"Intestinal structure"
194421,"morphology",4244991,"Endometriosis"
194439,"finding_site",4021236,"Female perineal structure"
194439,"morphology",43531683,"Disrupted wound"
194439,"occurrence",4112266,"Maternal postpartum"
194475,"finding_site",4236847,"Diaphragm structure"
194526,"finding_site",4042529,"Trunk structure"
194526,"morphology",4078068,"Traumatic abnormality"
194589,"finding_site",4146820,"Biliary tract structure"
194589,"morphology",37153816,"Malignant neoplasm"
194589,"morphology",4312326,"Neoplasm, malignant (primary)"
194589,"pathology",37157802,"Primary malignant neoplastic proliferation"
194598,"finding_site",4299940,"Placental structure"
194598,"morphology",4313421,"Neoplasm of uncertain behavior"
194598,"occurrence",37160318,"Maternal pregnancy period"
194607,"finding_site",4065109,"Structure of soft tissue of pelvis"
194607,"morphology",4305589,"Neoplasm, benign"
194611,"finding_site",4325271,"Cervix uteri structure"
194611,"morphology",4227246,"Dysplasia with neoplasia"
194611,"morphology",4069557,"Squamous intraepithelial neoplasia grade 3"
194679,"finding_site",4199742,"Abdominopelvic cavity structure"
194679,"finding_site",37303864,"Intra-abdominopelvic structure"
194679,"finding_site",4093069,"Left inguinal canal"
194679,"finding_site",4094183,"Right inguinal canal"
194679,"finding_site",4000057,"Structure of abdominopelvic viscus"
194679,"morphology",4263116,"Gangrene"
194679,"morphology",4190388,"Hernia"
194679,"morphology",4185788,"Hernial opening"
194683,"finding_site",4034270,"Intestinal structure"
194683,"finding_site",4000057,"Structure of abdominopelvic viscus"
194683,"finding_site",37219027,"Structure of lumen of intestine"
194683,"finding_site",4300066,"Umbilical structure"
194683,"morphology",4190388,"Hernia"
194683,"morphology",4185788,"Hernial opening"
194683,"morphology",4093906,"Obstruction"
194684,"finding_site",4033554,"Structure of large intestine"
194684,"morphology",4253008,"Inflammatory morphology"
194684,"pathology",35626098,"Dysregulated host response"
194685,"finding_site",4271678,"Kidney structure"
194685,"morphology",4224657,"Chronic inflammation"
194685,"morphology",4253009,"Chronic inflammatory morphology"
194685,"pathology",40480911,"Infectious process"
194690,"finding_site",4307671,"Peritoneal cavity structure"
194690,"morphology",4179955,"Hemorrhage"
194690,"morphology",42872432,"Nontraumatic hemorrhage"
194693,"finding_site",4216534,"Structure of serous membrane of pelvic peritoneum"
194693,"morphology",4175338,"Adhesion"
194694,"occurrence",37160318,"Maternal pregnancy period"
194696,"finding_site",4149192,"Uterine structure"
194702,"finding_site",4203925,"Extraembryonic membranes structure"
194702,"morphology",4053605,"Rupture"
194702,"occurrence",37160327,"Maternal antepartum period"
194703,"finding_site",4211117,"Vaginal mucous membrane structure"
194703,"morphology",4176406,"Leukoplakia"
194710,"finding_site",4299940,"Placental structure"
194710,"morphology",4254066,"Malposition"
194710,"occurrence",37160318,"Maternal pregnancy period"
194710,"pathology",4204670,"Pathological developmental process"
194791,"finding_site",37303863,"Abdominopelvic cavity"
194791,"finding_site",4199742,"Abdominopelvic cavity structure"
194791,"finding_site",4149192,"Uterine structure"
194791,"morphology",4295343,"Damage"
194791,"morphology",4243486,"Open wound"
194791,"morphology",4078068,"Traumatic abnormality"
194802,"finding_site",4296022,"Vaginal structure"
194802,"finding_site",4166066,"Vulval structure"
194802,"morphology",4078373,"Foreign body"
194831,"finding_site",4288283,"Stomach structure"
194831,"morphology",4078373,"Foreign body"
194873,"causative_agent",40480023,"Cestode and/or trematode and/or nematode"
194873,"finding_site",4034270,"Intestinal structure"
194873,"pathology",40484098,"Parasitic process"
194913,"finding_site",4202237,"Autonomic nerve structure"
194913,"finding_site",4225241,"Peripheral nerve structure"
194984,"finding_site",4009105,"Liver structure"
194985,"finding_site",4288283,"Stomach structure"
194987,"finding_site",4288283,"Stomach structure"
194987,"morphology",4217691,"Stenosis"
194990,"finding_site",4009105,"Liver structure"
194990,"morphology",4053015,"Inflammation"
194990,"morphology",4253008,"Inflammatory morphology"
194991,"clinical_course",4312510,"Sudden onset AND/OR short duration"
194991,"finding_site",4151384,"Gallbladder structure"
194991,"morphology",4163835,"Acute inflammation"
194991,"morphology",4209441,"Calculus"
194992,"causative_agent",4231692,"Gluten"
194992,"finding_site",4034270,"Intestinal structure"
194993,"finding_site",4146765,"Structure of small intestine"
194995,"finding_site",4337115,"Ureteric structure"
194997,"finding_site",4165732,"Prostate"
194997,"morphology",4053015,"Inflammation"
194997,"morphology",4253008,"Inflammatory morphology"
195002,"finding_site",4034270,"Intestinal structure"
195002,"morphology",4206914,"Ulcer"
195007,"finding_site",4056614,"Lower urinary tract structure"
195009,"finding_site",4262439,"Skin of penis"
195009,"morphology",4176406,"Leukoplakia"
195060,"finding_site",4117454,"Vascular structure of kidney"
195060,"morphology",4175951,"Morphologically abnormal structure"
195060,"occurrence",4116830,"Congenital"
195060,"pathology",4204670,"Pathological developmental process"
195177,"causative_agent",4099188,"Salmonella"
195177,"finding_site",4034270,"Intestinal structure"
195177,"pathology",40480911,"Infectious process"
195197,"finding_site",4166066,"Vulval structure"
195197,"morphology",37153816,"Malignant neoplasm"
195197,"morphology",4312326,"Neoplasm, malignant (primary)"
195197,"pathology",37157802,"Primary malignant neoplastic proliferation"
195212,"finding_site",4051774,"Adrenal structure"
195213,"finding_site",4051774,"Adrenal structure"
195240,"finding_site",4267861,"Lower limb structure"
195240,"finding_site",4096246,"Structure of nervous system"
195259,"finding_site",4277249,"Structure of lateral femoral cutaneous nerve"
195259,"morphology",4324551,"Compression"
195294,"finding_site",4234217,"Structure of hemorrhoidal plexus"
195294,"morphology",4320147,"Thrombosed varices"
195300,"causative_agent",4302633,"Ethanol"
195300,"finding_site",4288283,"Stomach structure"
195300,"morphology",4053015,"Inflammation"
195300,"morphology",4253008,"Inflammatory morphology"
195301,"finding_site",4288283,"Stomach structure"
195301,"morphology",4204217,"Acute dilatation"
195306,"finding_site",4302112,"Duodenal structure"
195306,"finding_site",4288283,"Stomach structure"
195306,"morphology",4053015,"Inflammation"
195306,"morphology",4253008,"Inflammatory morphology"
195307,"finding_site",4151384,"Gallbladder structure"
195307,"morphology",4048439,"Hydrops"
195313,"finding_site",4029306,"Urethral structure"
195313,"morphology",4195605,"Abscess morphology"
195314,"finding_site",4195524,"Glomerulus structure"
195316,"finding_site",4099331,"Endometrial structure"
195316,"morphology",4138847,"Atypical hyperplasia"
195321,"finding_site",4203155,"Female genital structure"
195321,"morphology",4179955,"Hemorrhage"
195321,"occurrence",4144036,"After menopause"
195328,"finding_site",4149192,"Uterine structure"
195328,"morphology",4053605,"Rupture"
195328,"occurrence",37160318,"Maternal pregnancy period"
195363,"finding_site",4271678,"Kidney structure"
195363,"morphology",4175951,"Morphologically abnormal structure"
195363,"occurrence",4116830,"Congenital"
195363,"pathology",4204670,"Pathological developmental process"
195398,"finding_site",4093089,"Vascular structure of head and/or neck"
195398,"morphology",4078068,"Traumatic abnormality"
195401,"finding_site",4107083,"Hip region structure"
195401,"morphology",4203279,"Contusion - lesion"
195464,"causative_agent",4086097,"Genus Enterovirus"
195464,"finding_site",4035175,"Skeletal muscle structure of thorax"
195464,"pathology",40480911,"Infectious process"
195480,"finding_site",4094242,"Renal pelvis structure"
195480,"morphology",37153816,"Malignant neoplasm"
195480,"morphology",4312326,"Neoplasm, malignant (primary)"
195480,"pathology",37157802,"Primary malignant neoplastic proliferation"
195482,"finding_site",4034270,"Intestinal structure"
195482,"morphology",37153816,"Malignant neoplasm"
195482,"morphology",4312326,"Neoplasm, malignant (primary)"
195482,"pathology",37157802,"Primary malignant neoplastic proliferation"
195483,"finding_site",4077311,"Penile structure"
195483,"morphology",37153816,"Malignant neoplasm"
195483,"morphology",4312326,"Neoplasm, malignant (primary)"
195483,"pathology",37157802,"Primary malignant neoplastic proliferation"
195498,"finding_site",4271678,"Kidney structure"
195498,"morphology",4305589,"Neoplasm, benign"
195500,"finding_site",4149192,"Uterine structure"
195500,"morphology",4305589,"Neoplasm, benign"
195513,"finding_site",4296022,"Vaginal structure"
195513,"morphology",37156895,"Carcinoma in situ"
195513,"morphology",4266173,"Carcinoma in situ - category"
195556,"finding_site",4217142,"Heart structure"
195556,"finding_site",4271678,"Kidney structure"
195559,"finding_site",4301737,"Abdominal aorta structure"
195559,"morphology",4317530,"Ruptured aneurysm"
195562,"finding_site",4234217,"Structure of hemorrhoidal plexus"
195562,"morphology",4029830,"Varix"
195581,"finding_site",4035784,"Structure of serous membrane of peritoneum"
195581,"morphology",4175338,"Adhesion"
195585,"finding_site",4146765,"Structure of small intestine"
195585,"morphology",4253008,"Inflammatory morphology"
195585,"pathology",35626098,"Dysregulated host response"
195588,"finding_site",4232481,"Urinary bladder structure"
195588,"morphology",4053015,"Inflammation"
195588,"morphology",4253008,"Inflammatory morphology"
195589,"finding_site",4029306,"Urethral structure"
195589,"morphology",4100082,"Stricture"
195590,"finding_site",4029306,"Urethral structure"
195590,"morphology",4100082,"Stricture"
195596,"clinical_course",4236661,"Chronic"
195596,"finding_site",4049768,"Pancreatic structure"
195596,"morphology",4253009,"Chronic inflammatory morphology"
195598,"clinical_course",4236661,"Chronic"
195598,"finding_site",4149192,"Uterine structure"
195598,"morphology",4253009,"Chronic inflammatory morphology"
195599,"finding_site",4273788,"Structure of vaginal vault"
195599,"morphology",4105753,"Prolapse"
195603,"finding_site",4137062,"Female genital tract structure"
195603,"finding_site",4021236,"Female perineal structure"
195749,"causative_agent",4171046,"Genus Echinococcus"
195749,"finding_site",4009105,"Liver structure"
195749,"pathology",40484098,"Parasitic process"
195769,"finding_site",4298968,"Structure of submucous part of myometrium"
195769,"morphology",4266337,"Benign leiomyomatous neoplasm - category"
195769,"morphology",37150972,"Leiomyoma"
195770,"finding_site",4179196,"Structure of subserous part of myometrium"
195770,"morphology",4266337,"Benign leiomyomatous neoplasm - category"
195770,"morphology",37150972,"Leiomyoma"
195793,"finding_site",4149192,"Uterine structure"
195793,"morphology",4313421,"Neoplasm of uncertain behavior"
195834,"finding_site",4154880,"Structure of renal artery"
195834,"morphology",4306703,"Atherosclerosis"
195856,"finding_site",4146820,"Biliary tract structure"
195856,"morphology",4253008,"Inflammatory morphology"
195862,"finding_site",4029306,"Urethral structure"
195862,"morphology",4053015,"Inflammation"
195862,"morphology",4253008,"Inflammatory morphology"
195864,"finding_site",4232481,"Urinary bladder structure"
195864,"morphology",4150051,"Diverticulum"
195867,"finding_site",4296022,"Vaginal structure"
195872,"finding_site",4151444,"Fallopian tube structure"
195872,"finding_site",4049448,"Ovarian structure"
195872,"morphology",4105753,"Prolapse"
195876,"finding_site",4179487,"Endometrial cavity structure"
195876,"morphology",37153771,"Blood retention"
195877,"finding_site",4149192,"Uterine structure"
195877,"occurrence",37160318,"Maternal pregnancy period"
195906,"finding_site",620056,"Lumbar vertebral column region"
195976,"finding_site",4046957,"Gastrointestinal tract structure"
195976,"morphology",4168004,"Burn injury"
196019,"causative_agent",4035081,"Mycobacterium tuberculosis complex"
196019,"finding_site",4046957,"Gastrointestinal tract structure"
196019,"finding_site",4233095,"Structure of mesentery of peritoneum"
196019,"morphology",4269928,"Granulomatous inflammation"
196019,"pathology",40480911,"Infectious process"
196044,"finding_site",4288283,"Stomach structure"
196044,"morphology",37153816,"Malignant neoplasm"
196044,"morphology",4312326,"Neoplasm, malignant (primary)"
196044,"pathology",37157802,"Primary malignant neoplastic proliferation"
196048,"finding_site",4296022,"Vaginal structure"
196048,"morphology",37153816,"Malignant neoplasm"
196048,"morphology",4312326,"Neoplasm, malignant (primary)"
196048,"pathology",37157802,"Primary malignant neoplastic proliferation"
196049,"finding_site",4029306,"Urethral structure"
196049,"morphology",37153816,"Malignant neoplasm"
196049,"morphology",4312326,"Neoplasm, malignant (primary)"
196049,"pathology",37157802,"Primary malignant neoplastic proliferation"
196051,"finding_site",4132420,"Female genital organ structure"
196051,"morphology",37153816,"Malignant neoplasm"
196051,"morphology",4312326,"Neoplasm, malignant (primary)"
196061,"finding_site",4288283,"Stomach structure"
196061,"morphology",4305589,"Neoplasm, benign"
196064,"finding_site",4172281,"Digestive organ structure"
196064,"morphology",37156895,"Carcinoma in situ"
