"concept_id","sex","age_group","patient_count_d1","patient_count_d2","denominator_d1","denominator_d2","prevalence_d1","prevalence_d2","log2_pr","se","ci_low","ci_high","ci_width","fold_diff","fold_ci_low","fold_ci_high","fold_ci_width","fold_symmetric","z","p_value","sig","meta_model_type","n_strata","tau2","I2","Q","pval_Q","lower_predict","upper_predict"
1506270,"F","70-79",30,25,45946,31649,0.000652940408305402,0.000789914373281936,0.286556312139056,0.395528944134411,-0.488666173207545,1.06177879748566,1.5504449706932,1.21972533704709,0.712683696661177,2.08750376191352,1.37482006525235,1.21972533704709,0.724488855717413,0.468765666496044,FALSE,"Random-Effects",4,0,0,1.28204481536692,0.733401064386661,-0.972193314754267,1.54530593903238
1506270,"M","30-39",11,12,30173,27038,0.000364564345607,0.000443819809157482,0.283795678068571,0.602716559017308,-0.897507070491261,1.4650984266284,2.36260549711967,1.21739359287796,0.536813526392955,2.76082305514678,2.22400952875383,1.21739359287796,0.470860927616263,0.637740051772691,FALSE,"Random-Effects",2,0,0,0.0438782040009111,0.834080377786333,-7.37444431868806,7.9420356748252
1506270,"M","40-49",11,15,26195,23196,0.000419927467073869,0.000646663217796172,0.621936249524963,0.573393900629606,-0.501895144664003,1.74576764371393,2.24766278837793,1.53893921530127,0.70617852550997,3.35373255181018,2.64755402630021,1.53893921530127,1.08465794428936,0.278073180978687,FALSE,"Random-Effects",2,0,0,0.0799226870177933,0.777402210257647,-6.66372404634861,7.90759654539854
1506270,"M","50-59",13,11,21286,19547,0.000610730057314667,0.00056274620146314,-0.116375534540295,0.592938745406506,-1.27851412057541,1.04576305149482,2.32427717207023,0.922502333388005,0.41221984895605,2.064457976154,1.65223812719795,1.08400809819892,-0.196269067322478,0.844399571201694,FALSE,"Random-Effects",2,0,0,0.164152033505631,0.685362256444372,-7.65037662968592,7.41762556060533
1506270,"M","60-69",13,18,19480,17375,0.00066735112936345,0.00103597122302158,0.63036163433602,0.527169133251392,-0.402870880597905,1.66359414926995,2.06646502986785,1.54795296381454,0.756351688143158,3.16804790118838,2.41169621304522,1.54795296381454,1.19574837481127,0.231794767470041,FALSE,"Random-Effects",2,0,0,0.254918955360997,0.61363259006601,-6.06795730334793,7.32868057201997
1506270,"M","70-79",8,7,6788,5536,0.00117855038302887,0.00126445086705202,0.101497543963545,0.746208385021931,-1.36104401564124,1.56403910356833,2.92508311920957,1.07288656069364,0.389300468058014,2.95680500426601,2.567504536208,1.07288656069364,0.136017694253814,0.891807292970717,FALSE,"Pass-Through",1,NA,NA,NA,NA,NA,NA
1549786,"F","20-29",12,14,28649,24709,0.000418862787531851,0.000566595167752641,0.430048980244049,0.574296131309661,-0.695550753583571,1.55564871407167,2.25119946765524,1.34727931692003,0.617473551001978,2.93965879972513,2.32218524872315,1.34727931692003,0.748827924825714,0.45396092636746,FALSE,"Random-Effects",2,0,0,0.633507424347213,0.426071678893845,-6.86707524336956,7.72717320385766
1780601,"F","40-49",28,23,40672,32283,0.000688434303697876,0.000712449276709104,0.0506752226107576,0.406448165858024,-0.745948544053332,0.847298989274848,1.59324753332818,1.03574957089044,0.596275702879863,1.79912944367594,1.20285374079607,1.03574957089044,0.124678192368714,0.900778322636391,FALSE,"Random-Effects",3,0,0,0.15038627926068,0.927564319597208,-1.69813008771993,1.79948053294145
1780601,"F","50-59",72,41,61277,44948,0.00117499224831503,0.000912165168639317,-0.355831171363493,0.283224371813001,-0.910940739660957,0.199278396933971,1.11021913659493,0.781419318927928,0.531838181855907,1.14812394601488,0.616285764158977,1.2797226479785,-1.25635788009949,0.208986245464928,FALSE,"Random-Effects",4,0,0,0.786489965679029,0.852695651343991,-1.25717752700608,0.545515184279092
1780601,"F","60-69",63,39,55064,36889,0.00114412320209211,0.0010572257312478,-0.0764669100608765,0.443455103016268,-0.945622940733261,0.792689120611508,1.73831206134477,0.948377335100402,0.519205315778632,1.73230038753227,1.21309507175364,1.05443262189952,-0.172434389729125,0.863096037978266,FALSE,"Random-Effects",4,0.409401500272596,0.464884436400148,5.60626564441197,0.132419116486528,-2.55398435018432,2.40105053006257
1780601,"F","70-79",16,21,20869,14604,0.000766687431117926,0.0014379622021364,0.89839266893193,0.483817954809649,-0.0498730975688101,1.84665843543267,1.89653153300148,1.86398812494583,0.966021298413462,3.59666162189728,2.63064032348382,1.86398812494583,1.85688162252141,0.0633279977128879,FALSE,"Random-Effects",2,0,0,0.769643704091331,0.380327297882125,-5.24909731991679,7.04588265778065
